id,material_name,video_url
1333111,BJ-sly-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-插入木钉-0306-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772780931012_uruepf.mp4
1333112,BJ-sly-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-浴室霸凌-0306-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772780931012_m19qg8.mp4
1333128,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-刺脖子-0306-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772781035987_qj7jl3.mp4
1333129,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-植入想法-0306-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772781035989_a8gx7n.mp4
1333130,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-解说-刺进胸膛-0306-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772781035985_o09gy1.mp4
1333131,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-找到玛特-0306-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772781035989_8ukqvx.mp4
1333132,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-秀恩爱-0306-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772781035988_wpzxjk.mp4
1333268,BJ-yy-ywj-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-306-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772782458114_0pls6e.mp4
1333269,BJ-yy-ywj-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-306-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772782458113_8scun6.mp4
1333271,BJ-yy-ywj-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-306-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772782458113_zejmz1.mp4
1333272,BJ-yy-ywj-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-306-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772782458111_thl1xb.mp4
1333298,BJ-yy-ywj-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-306-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772784046159_pzkp7m.mp4
1333941,BJ-yzt-zy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-擦肩-0306-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772796580522_2wnaij.mp4
1333944,BJ-yzt-zy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-救美-0306-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772796580524_s2pzbe.mp4
1334151,BJ-yy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-新形式-标记-0309-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773024173826_61yekz.mp4
1334152,BJ-yy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-混剪-宿命感-0309-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773024173827_zxrurn.mp4
1334344,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-原剧情-0309-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773037721537_7twxjx.mp4
1334345,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-0309-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773037721535_ov2vb7.mp4
1334346,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-0309-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773037721534_8t9q4q.mp4
1334347,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-0309-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773037721536_8zrppp.mp4
1334348,BJ-sly-mky-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-0309-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773037721536_ogmcoj.mp4
1334411,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-AI生成-0309-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773040463305_v31s7t.mp4
1334412,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-控火-0309-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773040463304_ezq712.mp4
1334413,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-扎心-0309-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773040463306_t969dj.mp4
1334414,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-抹脖子-0309-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773040463307_b13lwl.mp4
1334415,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-女二控制-0309-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773040463306_crv8py.mp4
1334684,BJ-csh-pzy-EN- Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-擦边-0309-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773046847995_nzu6iu.mp4
1334685,BJ-csh-pzy-EN- Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-血-0309-02,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773046847996_jjgso6.mp4
1334703,BJ-csh-pzy-EN- Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-暧昧-0309-03,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773046982095_1nieb7.mp4
1334712,BJ-csh-pzy-EN- Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-心动-0309-04,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773047209275_7gjxee.mp4
1334713,BJ-csh-pzy-EN- Love and Bloodlust at Vampire Academy-迭代-FB-视频-解说-同桌-0309-05,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260309/oss_web/1773047312016_wka0ip.mp4
1336508,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-AI生成-提醒-0310-8,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773155745546_137jb6.mp4
1336509,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-AI生成-偏心-0310-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773155745540_duj6x3.mp4
1336510,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-AI生成-提醒-0310-9,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773155745547_0pd4wk.mp4
1336540,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-原剧情-原来-0310-14,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773156316654_jee7lj.mp4
1336541,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-原剧情-是谁-0310-13,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773156280845_oclarw.mp4
1336542,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-原剧情-回到-0310-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773156280842_f7yxek.mp4
1336543,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-原剧情-夫人-0310-11,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773156280839_gs8r23.mp4
1336544,BJ-yy-EN-别惹真千金，她气运加身-新剧-FB-原剧情-重来-0310-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260310/oss_web/1773156331020_r48j8h.mp4
1336845,DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-02,https://hwmat-enc.ikyuedu.com/encode/luoch@dianzhong.com/files/upload_folder/3/别惹真千金，她气运加身/yuan/DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-02.mp4
1336846,DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-03,https://hwmat-enc.ikyuedu.com/encode/luoch@dianzhong.com/files/upload_folder/3/别惹真千金，她气运加身/yuan/DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-03.mp4
1336847,DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-04,https://hwmat-enc.ikyuedu.com/encode/luoch@dianzhong.com/files/upload_folder/3/别惹真千金，她气运加身/yuan/DX-xxy-lch-cyl-EN-短剧-别惹真千金，她气运加身-新剧-FB-视频-原剧情-0310-04.mp4
1337079,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-10,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-10.mp4
1337080,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-6,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-6.mp4
1337081,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-7,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-7.mp4
1337082,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-8,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-8.mp4
1337083,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-9,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-AI生成-0310-9.mp4
1337084,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-1,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-1.mp4
1337085,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-2,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-2.mp4
1337086,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-4,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-4.mp4
1337087,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-5,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-5.mp4
1337088,BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-3,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0310/3月10日/BJ-lzy-EN-让你去和亲，你在敌国登基了-新剧-FB-视频-原剧情-0310-3.mp4
1337414,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-AI生成-0310-1,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-AI生成-0310-1.mp4
1337415,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-AI生成-0310-2,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-AI生成-0310-2.mp4
1337416,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-6,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-6.mp4
1337417,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-7,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-7.mp4
1337418,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-8,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-原剧情-0310-8.mp4
1337419,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-混剪-0310-10,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-混剪-0310-10.mp4
1337420,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-混剪-0310-9,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-混剪-0310-9.mp4
1337421,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-3,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-3.mp4
1337422,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-4,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-4.mp4
1337423,DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-5,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/英翻/让你去和亲，你在敌国登基了/DX-myy-lx-EN-短剧-让你去和亲，你在敌国登基了-新剧-fb tt-视频-解说-0310-5.mp4
1337511,BJ-yhy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-混剪-kiss-0311-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773194912130_lvefbv.mp4
1337512,BJ-yhy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-解说-结契1-0311-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773194912130_b9pdy7.mp4
1337513,BJ-yhy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-解说-结契2-0311-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773194912131_c75ves.mp4
1337514,BJ-yhy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-混剪-血契-0311-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773194912129_m1257s.mp4
1337515,BJ-yhy-zwy-EN-Love and Bloodlust at Vampire Academy-迭代-视频-混剪-初次-0311-01,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773194912128_yz4r7y.mp4
1337585,BJ-sly-sy-EN-Watch Out! I Call the Final Shots-迭代-FB-视频-解说- AI生成-胖男人发财-0311-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773199618444_74xdir.mp4
1337586,BJ-sly-sy-EN-Watch Out! I Call the Final Shots-迭代-FB-视频-解说- AI生成-胖男人发财-0311-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773199618445_mj0g2h.mp4
1337589,BJ-sly-sy-EN-Watch Out! I Call the Final Shots-迭代-FB-视频-解说- AI生成-胖男人发财-0311-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260311/oss_web/1773199618443_wily2y.mp4
